"","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050"
"91",1361,1425.31325892,1487.96498778604,1570.50950868416,1682.07111695123,1585.02502566476,1713.98955474716,1833.09118219825,1899.67909493922,2023.73763857412,2164.10948624078,1810.55367213144,2002.76880760423,2139.54043232857,2232.29713097952,2416.67496142268,2625.55861625098,2052.34444811925,2314.69106504456,2450.79647660448,2619.10882085389,2877.80290034435,2089.27952603124,2320.39289634417,2713.20472544044,2863.54637143513,3152.10659344305,3484.2454173678,2362.33415580359,2823.63273226677,3337.08896296777,3504.22969814117,3962.89135022166,4461.9528118573,2900.12573247685,3626.02523916401
"92",1123,1170.427270672,1233.78873673054,1288.55405649056,1365.81136297176,1468.85837924942,1354.98649049419,1476.96178324813,1587.90757425809,1646.60415365943,1761.5359286762,1891.43065220189,1550.56734250993,1728.32232211603,1853.44199930136,1936.6779931805,2105.42698512593,2296.70974156383,1761.49720786445,1999.66431233647,2122.51412911146,2274.32671394875,2509.37259843138,1786.66892297897,1993.04270740355,2346.72253672483,2480.13484248261,2739.62772765333,3040.83279170951,2019.13358347021,2429.28732193436,2888.91098744451,3035.53884285406,3447.39973528741,3897.49908899188,2480.83306830112
"93",912,945.944571161,992.660164408669,1053.25844801551,1100.46498314039,1171.4046745497,1264.99436586413,1142.40107873133,1255.15434627948,1356.53199752398,1407.54388412951,1512.15394848621,1630.33475430599,1309.63189019432,1470.90244721434,1583.43840903887,1657.01694416747,1808.96709597208,1981.38078423802,1491.03382457236,1703.6702814488,1812.83212659623,1947.67654648084,2157.93985678826,1506.86839384347,1688.27774175179,2001.72661137984,2118.41004026226,2348.26798361115,2617.26781205111,1702.05714012281,2061.1931169549,2466.40392772369,2593.23989126775,2957.58717552744,3357.537222806
"94",727,772.748915184,784.721354122798,829.073218808191,885.419626765995,925.484589991155,989.323263273801,1072.78455785897,948.553332026548,1050.40092865495,1141.17903221224,1184.82097493796,1278.24828549905,1383.81815202422,1089.32998386745,1232.73384059086,1332.11651043549,1396.09002867165,1530.50846745774,1683.24164489522,1242.89941828413,1429.3475637224,1524.69805949421,1642.46781756899,1827.37715401152,1251.59699645661,1408.35276299019,1681.39305413482,1781.82037270474,1982.07066275091,2218.29215062992,1413.00444548523,1722.23836800822,2073.5482855762,2181.56674611612,2498.60940177239
"95",568,603.067383802,643.670888355424,640.07663237934,680.790517149248,731.753176992827,765.177257987824,821.40536544962,894.369797734471,774.400991987331,864.235389981199,943.792316852568,980.483959346763,1062.23480688565,1154.67812376294,890.881686215188,1015.70492496585,1101.74739195871,1156.36291583464,1272.99049399107,1405.73626833662,1018.64476285763,1178.95883417175,1260.69419061804,1361.65992036967,1521.24743544305,1022.14526111572,1155.0836071016,1388.47425446689,1473.38841546369,1644.6749159957,1848.29289442273,1153.38680139129,1414.79695033595,1713.81958859878,1804.23545929984
"96",436,460.795252296,490.881299719269,526.080121975068,512.430789499436,548.618884711143,593.441163433887,620.798023330812,669.194141081985,731.61278977538,620.511099901621,697.802789770825,765.936803756807,796.194124920862,866.158522910937,945.365152818768,715.066572974154,821.259959645775,894.160524506491,939.855566485683,1038.92117073599,1151.90150602799,819.331366410875,954.262788888939,1022.8940797536,1107.70060935229,1242.61388707545,819.289879205102,929.737356285498,1125.14460402988,1195.54316364573,1339.11811833908,1511.06929964623,924.032567236436,1140.58805818463,1389.99485807316
"97",328,345.82416484,366.068810126164,391.253668708262,421.003198425106,401.83806208561,432.989928255791,471.290110761975,493.211480104288,533.841245729925,585.984252881715,487.008946524773,551.780407719501,608.697928369558,633.11908218116,691.566499045348,757.833741499463,562.159766031364,650.301725601925,710.625930154995,748.013818753277,830.222011698705,924.182901328571,645.451105546047,756.397383457752,812.728703236851,882.371471269676,993.85140198586,643.225172367424,732.938466631361,892.858184362274,949.963293684861,1067.64533619936,1209.59996622696,725.111784356174,900.553872225162
"98",242,252.673078984,267.993985341078,284.120343918484,304.644677134129,329.106436715479,307.962651156338,333.917662111877,365.66818451928,382.824968445556,416.023008630957,458.459465007387,373.546604914852,426.317628650357,472.598193779192,491.843975326182,539.39625086598,593.405643690167,431.889952770097,503.115518710873,551.756650491008,581.600976358443,648.090526952912,724.26437790002,496.87011930308,585.787023420711,630.876025772183,686.655970296967,776.477802573391,493.520298022881,564.602011668119,692.233558372495,737.447780424668,831.544843666261,945.832490468367,556.090025699975
"99",174,180.771618962,189.712117392383,202.378527173922,214.877850803686,231.120462518788,250.640074750324,230.076261442494,250.978467259531,276.464832511953,289.545114243396,315.879848306302,349.437602048006,279.297386387879,321.003752615816,357.542426232687,372.312193926427,409.89360018165,452.661771449278,323.427158485461,379.325521089867,417.444667119003,440.623658804188,492.897268391107,552.931870123789,372.806468165778,442.08688174368,477.189011728326,520.647195268686,591.02546316298,369.110666640961,423.905090810795,522.981670434265,557.831381105625,631.030754263993,720.521049151405
"100",122,128.612788692,131.258919509932,138.427930680671,148.490734510766,157.889164281679,170.335614931854,185.408217953884,167.080894908399,183.319122083608,203.080871046117,212.766180920684,232.989328962,258.696601260022,202.981092677722,234.87167068379,262.8022503551,273.806772256414,302.57381290715,335.379554008968,235.40642690149,277.893428766996,306.842596117433,324.305520010076,364.134435723772,409.991759300702,271.849418934535,324.176311263656,350.676041547575,383.511775548126,436.97412771792,268.330114619375,309.305608492435,383.891545786653,409.961365526235,465.193221714247
"101",83,86.988881762,92.0307890478936,92.3427300665939,97.841397398046,105.509348804461,112.341705523744,121.546351701814,132.772095664702,117.558556913222,129.696433950508,144.454855844905,151.396487739089,166.381197251663,185.39439672586,142.922320100945,166.442596719908,187.047622916955,194.980902290261,216.237247727301,240.530264357947,165.990596126267,197.166070216445,218.400337455299,231.11924758486,260.430039376411,294.262387482951,192.024831076072,230.209721525658,249.544078913663,273.52281578601,312.762312723732,188.986944401899,218.613854302713,272.884383448934,291.747624206943
"102",55,56.979671976,59.8288470490539,63.5099420888579,62.7124538928897,66.7389251090076,72.328464714491,77.1122012548521,83.6571811519401,91.6910106447876,79.8464642753608,88.548564731479,99.1278422356844,103.925241363058,114.598598018877,128.123054918295,97.14033059056,113.812657866951,128.428453382813,133.940982975723,149.045432997955,166.345285705832,112.970973789643,134.973571117465,149.960231350944,158.881388884739,179.635308130527,203.650259372567,130.906056977532,157.72726042582,171.308507573538,188.167806132223,215.887179180127,128.481978516595,149.116510894336,187.139531442209
"103",35,36.18613625,37.5744924959234,39.521636519074,42.0853798420706,40.9413092750526,43.7479868818251,47.6322437272934,50.8440973079756,55.2994767099274,60.8005315092595,52.1327200326675,58.0937874100989,65.3435176911515,68.5267407034693,75.8036444170034,85.0155689140101,63.4645357887983,74.7764452916456,84.7026726616184,88.3786621359646,98.6556404427625,110.45152740815,73.8993957291196,88.7727757201161,98.9064869801288,104.906246986316,118.983542684301,135.311818376521,85.7634345520602,103.819597922,112.964661722688,124.327586170544,143.091379643283,83.9608364337744,97.7454801183474
"104",21,21.919472575,22.762115493214,23.6851231652155,24.9521216450067,26.6476737097247,25.5707506267458,27.425903550345,29.9881574879392,32.0458561195737,34.9352099417154,38.5215111877569,32.563787179453,36.4477694126704,41.1748762360044,43.1927885521981,47.9183430252589,53.896665094441,39.665130194871,46.9764324181205,53.3995018263561,55.7403192480115,62.4025867419153,70.0651796767122,46.2397123183746,55.8231062635561,62.3557684953198,66.2054639542452,75.3071357018073,85.8880870484235,53.7388590843369,65.3321424638023,71.2059692102304,78.5109137504923,90.6214199993331,52.4866415367562
"105",12,12.659437875,13.0571586032933,13.6127936245543,14.1916067648081,14.9721850120022,16.0313225519577,15.1950523356532,16.3521796865914,17.9483692160754,19.1991362970498,20.9741449902365,23.1875654846162,19.3522746634429,21.7465245162405,24.6632697369378,25.8784892371245,28.7849578779224,32.4605007867577,23.5848607108659,28.0617729897443,31.9996320854247,33.4149752047327,37.5067119525889,42.2218000995575,27.5223385679035,33.3753671572983,37.367583775858,39.7108547848252,45.2881750701915,51.7855171164285,32.0264271349812,39.0859787676278,42.6642839720127,47.1182160712315,54.5282477981863
"106",7,6.81121854,7.20195261199833,7.35082765897175,7.6902442473453,8.03055809925622,8.48292829193633,9.10386791571411,8.53613508077118,9.21319949907333,10.1465151171079,10.8631391448221,11.8893661386269,13.17420929407,10.8723822050633,12.2600274924704,13.9522404420125,14.6429393268808,16.325016930023,18.4517352083389,13.2563841455264,15.8368760067696,18.10942692354,18.9166789910367,21.2819012680015,24.0121539437908,15.4834452881381,18.8499982218161,21.1477444456913,22.4919534304316,25.7098429206855,29.4655703300143,18.03734679043,22.0878711294456,24.1419147951499,26.700583349633
"107",5,3.715115285,3.6219848933621,3.83721778039803,3.88185081274826,4.07304801279265,4.25929365266761,4.50403692098859,4.8431617399766,4.49963493363484,4.86863766329272,5.37712546430669,5.76119783134223,6.31533788706106,7.01146290995276,5.73151160794043,6.48208360713347,7.39832068139119,7.76602955033449,8.67507275962144,9.82431339644395,6.99098134054207,8.38063287450146,9.60583814028863,10.0368586226783,11.3138745624204,12.7901865352229,8.17168254465949,9.98158183970373,11.2176664723528,11.9388385066541,13.6735619121888,15.7015031519495,9.52850903101133,11.7017844617691,12.8043548013775
"108",3,2.464153985,1.83150279226812,1.78841451771147,1.89767695162573,1.90598090772075,2.00461476258649,2.09867095565091,2.22118358501925,2.39219910281847,2.20608415150804,2.3918002399508,2.64768833011415,2.83851842960605,3.11548910491907,3.46436545046705,2.8101981126376,3.1857729140422,3.64465872482435,3.82638577301357,4.28104519085749,4.85583457757347,3.42879838611778,4.12180464617282,4.73340154267634,4.94692011622135,5.58515198032395,6.32390124756956,4.01035029655196,4.91175751344531,5.5277323793039,5.88635502319378,6.75230664775023,7.76597283275162,4.67978113853777,5.76049209603028
"109",1,2.018231163,2.45250977019209,2.45539273189796,2.43908337886677,2.48055493986171,2.50892540956306,2.56598406035999,2.64975694587552,2.76270222112325,2.91739618364957,2.93201583795818,3.01758108504154,3.19444987940621,3.4016268929857,3.66654877862245,4.00417243444598,3.9266602351037,4.03392769848389,4.31932555375408,4.59510858489977,4.98637371759672,5.51238055863392,5.20836194864754,5.30541195155877,5.65566130690404,5.98932757069657,6.50319394757009,7.1868014090887,6.58473445750385,6.57470547417257,6.85714349120813,7.21191216595829,7.84480633875396,8.73392049166195,7.91719978532699
