sexo,edad,year,valor
Hombres,39,2027,0.998074297
Hombres,40,2027,0.998499978
Hombres,41,2027,0.998799549
Hombres,42,2027,0.99895655
Hombres,43,2027,0.99913168
Hombres,44,2027,0.999303488
Hombres,45,2027,0.999578111
Hombres,46,2027,0.999768801
Hombres,47,2027,0.999954868
Hombres,48,2027,1.000060148
Hombres,49,2027,0.999911266
Hombres,50,2027,0.999894437
Hombres,51,2027,0.999695134
Hombres,52,2027,0.999604284
Hombres,53,2027,0.999606915
Hombres,54,2027,0.999402788
Hombres,55,2027,0.999856297
Hombres,56,2027,0.999965167
Hombres,57,2027,1.000086223
Hombres,58,2027,1.000001876
Hombres,59,2027,0.999976235
Hombres,60,2027,0.999898636
Hombres,61,2027,0.999873071
Hombres,1,2028,0.997344939
Hombres,2,2028,0.993366069
Hombres,3,2028,0.990584336
Hombres,4,2028,0.988858928
Hombres,5,2028,0.98797877
Hombres,6,2028,0.987731316
Hombres,7,2028,0.987801261
Hombres,8,2028,0.988175504
Hombres,9,2028,0.988600932
Hombres,10,2028,0.988870505
Hombres,11,2028,0.989451549
Hombres,12,2028,0.990982629
Hombres,13,2028,0.989464432
Hombres,14,2028,0.982596967
Hombres,15,2028,0.972085485
Hombres,16,2028,0.961463899
Hombres,17,2028,0.94920103
Hombres,18,2028,0.940782697
Hombres,19,2028,0.940100515
Hombres,20,2028,0.945341313
Hombres,21,2028,0.950701681
Hombres,22,2028,0.957504506
Hombres,23,2028,0.964138966
Hombres,24,2028,0.968611265
Hombres,25,2028,0.971511409
Hombres,26,2028,0.975762608
Hombres,27,2028,0.981084071
Hombres,28,2028,0.985428216
Hombres,29,2028,0.988336234
Hombres,30,2028,0.98981417
Hombres,31,2028,0.9912247
Hombres,32,2028,0.992272426
Hombres,33,2028,0.993135826
Hombres,34,2028,0.994351967
Hombres,35,2028,0.995808401
Hombres,36,2028,0.996772897
Hombres,37,2028,0.997356982
Hombres,38,2028,0.997979533
Hombres,39,2028,0.998397844
Hombres,40,2028,0.99877113
Hombres,41,2028,0.999006157
Hombres,42,2028,0.999094864
Hombres,43,2028,0.999220302
Hombres,44,2028,0.999444062
Hombres,45,2028,0.999770496
Hombres,46,2028,1.000002344
Hombres,47,2028,1.000212713
Hombres,48,2028,1.000345903
Hombres,49,2028,1.000210562
Hombres,50,2028,1.000113249
Hombres,51,2028,0.99989666
Hombres,52,2028,0.999758705
Hombres,53,2028,0.99971135
Hombres,54,2028,0.999554352
Hombres,55,2028,0.999964007
Hombres,56,2028,1.000088829
Hombres,57,2028,1.000213439
Hombres,58,2028,1.00017916
Hombres,59,2028,1.000149676
Hombres,60,2028,1.000052643
Hombres,61,2028,1.000026993
Hombres,1,2029,0.997602366
Hombres,2,2029,0.993633194
Hombres,3,2029,0.990890069
Hombres,4,2029,0.989187185
Hombres,5,2029,0.98833034
Hombres,6,2029,0.988089952
Hombres,7,2029,0.988182122
Hombres,8,2029,0.98854192
Hombres,9,2029,0.988938965
Hombres,10,2029,0.989187069
Hombres,11,2029,0.989738503
Hombres,12,2029,0.991179584
Hombres,13,2029,0.989715094
Hombres,14,2029,0.98317902
Hombres,15,2029,0.973195384
Hombres,16,2029,0.963030789
Hombres,17,2029,0.95122459
Hombres,18,2029,0.943172211
Hombres,19,2029,0.942717475
Hombres,20,2029,0.948085777
Hombres,21,2029,0.953568733
Hombres,22,2029,0.960437891
Hombres,23,2029,0.966988414
Hombres,24,2029,0.971265188
Hombres,25,2029,0.97392967
Hombres,26,2029,0.977889188
Hombres,27,2029,0.982812629
Hombres,28,2029,0.9868398
Hombres,29,2029,0.989514209
Hombres,30,2029,0.990901918
Hombres,31,2029,0.992165839
Hombres,32,2029,0.993069262
Hombres,33,2029,0.99383927
Hombres,34,2029,0.994938049
Hombres,35,2029,0.996257447
Hombres,36,2029,0.997154178
Hombres,37,2029,0.997745775
Hombres,38,2029,0.998295477
Hombres,39,2029,0.99866522
Hombres,40,2029,0.998989943
Hombres,41,2029,0.999167295
Hombres,42,2029,0.999199069
Hombres,43,2029,0.999283678
Hombres,44,2029,0.999544771
Hombres,45,2029,0.999904576
Hombres,46,2029,1.000168961
Hombres,47,2029,1.000402532
Hombres,48,2029,1.000559053
Hombres,49,2029,1.000442722
Hombres,50,2029,1.000285151
Hombres,51,2029,1.000063986
Hombres,52,2029,0.999889579
Hombres,53,2029,0.999804966
Hombres,54,2029,0.999690303
Hombres,55,2029,1.000051643
Hombres,56,2029,1.000182899
Hombres,57,2029,1.000306817
Hombres,58,2029,1.000319139
Hombres,59,2029,1.000292114
Hombres,60,2029,1.000181431
Hombres,61,2029,1.000156212
Hombres,1,2030,0.99781028
Hombres,2,2030,0.993972875
Hombres,3,2030,0.991317436
Hombres,4,2030,0.989645625
Hombres,5,2030,0.988791452
Hombres,6,2030,0.988525867
Hombres,7,2030,0.988601237
Hombres,8,2030,0.988917187
Hombres,9,2030,0.989268221
Hombres,10,2030,0.989481876
Hombres,11,2030,0.990002435
Hombres,12,2030,0.991377813
Hombres,13,2030,0.989964989
Hombres,14,2030,0.983704313
Hombres,15,2030,0.974157584
Hombres,16,2030,0.964390157
Hombres,17,2030,0.952995878
