"","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050"
"97",235,247.61193912,262.3654527891,280.323153074619,303.50353884954,276.361933147796,300.3187288903,330.980638079504,345.160033648628,377.519572580226,418.867013538747,318.550096983188,370.646337677182,415.751337721864,431.015306525929,477.509613064461,531.106757737711,353.549882443678,423.906768995051,471.085867373526,498.115029405867,564.001889379453,640.316025239073,398.099985568749,484.060012476416,526.374687769231,579.273402239559,668.13623919949,377.229113395688,441.695453221513,563.53171591746,603.420590961308,693.217426377331,808.067845938348,412.328453396816,539.070134827711
"98",172,178.866061595,190.264953850107,202.094756290572,217.023499053917,236.425657211821,208.603852369264,228.985117680667,254.81694646464,265.896332412845,292.663048953729,326.718129492029,240.772846372005,283.447918302799,320.420415756007,332.488598682533,370.670521605462,414.803195758651,267.930699987745,324.876299116115,363.088375632545,384.771364843189,438.390261602485,500.742912965713,302.664030581632,371.571046856827,405.542528399244,448.0665805834,520.015984508566,285.26756525549,336.175905469394,433.33472441634,464.946168038891,536.921944061293,629.749385924426,311.575469678197
"99",123,126.555076932,132.738190658878,142.549854751397,151.785204194463,163.830203027237,179.591598227344,153.522664756541,170.232104736905,191.284093865883,199.724075947549,221.227879416153,248.505507740863,177.436534276301,211.348729380208,240.78752723926,250.086552818927,280.57041359409,315.91731492605,197.970328393107,242.762570563168,272.867642678546,289.807007024751,332.271966046194,381.866789289452,224.355422122908,278.101497636011,304.652191878048,337.938994446821,394.662271364123,210.331979565714,249.469855984988,324.90086369066,349.310738191764,405.502562817844,478.574920387065
"100",85,90.720334854,90.5363940474543,95.7726847005664,103.835748667337,110.834860544842,120.24224138606,132.636194415229,109.853693912909,123.041492194541,139.6052675232,145.854916405191,162.588250489819,183.774794078545,127.135756484536,153.214397166201,175.922155479781,182.884578539873,206.478443256312,233.934698021485,142.220400921878,176.367268483905,199.372153848792,212.221317183752,244.854132782294,283.140373567814,161.69313355445,202.365739679165,222.507589063853,247.804454660892,291.217590080793,150.780903464208,179.989608989128,236.837473910437,255.148989555465,297.750429591795
"101",58,60.37243269,64.8398881149751,62.7750513240632,66.9689246977449,73.2967701998589,78.4288238126423,85.5192060043498,94.9238273589516,76.1861568490561,86.1869648421311,98.7366104562026,103.220010949341,115.792429312458,131.695921445981,88.2888124063897,107.639105458257,124.5541931813,129.602480483745,147.247425434657,167.861787264461,99.0207032650706,124.170586132567,141.165349659745,150.596946314659,174.847732440988,203.435837147047,112.937076668221,142.702298633894,157.484309568086,176.085966846705,208.231937597173,104.760730842882,125.852782031536,167.303909006521,180.604063208007
"102",37,39.634775658,41.3979515996025,44.7377894994437,42.0353313735637,45.217917142282,49.9543535652296,53.5812830589338,58.7198190368535,65.5810323188301,51.0269178698688,58.2943141259192,67.4210123551311,70.5251985127707,79.6122499103652,91.1053608675778,59.2101129798646,73.0159124111409,85.1395887090659,88.6707706048425,101.373384715847,116.275954974669,66.5769905792384,84.408116437541,96.499886968529,103.173431343253,120.534280024395,141.100928629475,76.1718118915692,97.1585329512186,107.613505061889,120.797734813058,143.737501460477,70.2909521204885,84.9735985210632,114.106007502533
"103",24,24.199083434,26.0386622529924,27.2887955431843,29.6704573930309,27.0727505872392,29.3597327383197,32.7324744293795,35.1922105567787,38.7579120339973,43.5501000336046,32.8708341771723,37.9138823275345,44.2601316190915,46.3254791588103,52.616720530455,60.577888425453,38.1909272770843,47.6238695776935,55.9494932356822,58.3218686830807,67.0863422720479,77.413644387828,43.0496442792034,55.1683344168427,63.4185660765755,67.9504304494549,79.8702627775349,94.0617354538884,49.4045951678474,63.5999657596973,70.6952911301853,79.6626172290348,95.3689683566425,45.3596056492923,55.1708762906495
"104",14,14.882370072,15.1438612365632,16.3659815431114,17.2078996252622,18.8207687256351,16.6921426282489,18.2446435862688,20.5210643653398,22.1138506199206,24.4713296308381,27.6597466576187,20.2712547913448,23.5987007731782,27.798477729113,29.1124425184794,33.2638865177065,38.5227647125379,23.5810827225444,29.7241760275154,35.1753342744889,36.6985035068112,42.46524925544,49.2905272887925,26.6450780368386,34.5020695733761,39.8733524713215,42.812012418689,50.621307943083,59.9652897264548,30.6688635674357,39.8347028489978,44.4320015744822,50.2554099093388,60.5204794502399,28.0201988951943
"105",8,8.482670154,8.78501703721334,9.01784165321621,9.78613160611266,10.3218165660006,11.3534627157385,9.79984832127282,10.7915893499751,12.2409352704888,13.2200279414044,14.6965756509829,16.7056322397105,11.9034746674873,13.9801600828788,16.6107253159983,17.4054707394192,20.0014036540814,23.2945599200429,13.8632436390651,17.6552893150206,21.0387912219992,21.9679537116181,25.5651676717388,29.8415568952793,15.7004584378167,20.5324733526164,23.8500070988331,25.6589914238126,30.5122620605959,36.3477485702873,18.1224024302433,23.7398681186533,26.5673142769052,30.1569920341133,36.5231372077584
"106",4,4.553830816,4.85418429504609,4.90549616498871,5.0768971926215,5.53093884733939,5.85087575738825,6.47007783973002,5.4444030375771,6.03738491066852,6.90260111714996,7.47008162311213,8.34025619919546,9.53097214663206,6.6143149804651,7.83261386319711,9.38195620578881,9.83593131781502,11.3637337415929,13.3051803919183,7.71170932561474,9.91604223765048,11.8936518520428,12.4285632621483,14.5413726016085,17.063910613484,8.75240860055163,11.5527120787266,13.4835654282645,14.5335377368652,17.3750551606328,20.8077107667268,10.1291948032933,13.375285482755,15.0147909084203,17.1009034570093
"107",3,2.12407056,2.43003096995004,2.60290056229862,2.57211928954051,2.68194596331212,2.93222206955103,3.11019091812554,3.45618859376602,2.84149426929714,3.17108029476113,3.65179294461043,3.95946616199767,4.43814902986768,5.09656117487124,3.45266438341008,4.11946280807572,4.97087275129487,5.213872059265,6.0533941340284,7.12216496469885,4.02950873022983,5.2269403765501,6.30682433615533,6.59514810410434,7.75421455387428,9.14366187956075,4.58221267356388,6.09964370301892,7.15023297265683,7.7202755164038,9.27496356550095,11.1613141920161,5.31575256953259,7.07058326387895,7.95980638933801
"108",1,1.479330261,1.04830679811433,1.2044841268463,1.29569386764557,1.25541220297768,1.31761167142306,1.44507937289501,1.53641448608691,1.7146896180382,1.38128311820978,1.55009835283271,1.79641503661236,1.95099123693957,2.19444371982937,2.53083299442676,1.67862644480098,2.01602852568145,2.44850071328051,2.56926297287178,2.99586389817712,3.53993903941769,1.96078227092637,2.5630577178016,3.1087888820901,3.25293755547659,3.84114627724259,4.54884115872786,2.23353383588791,2.99529162846991,3.52466784598424,3.8114155008722,4.5986938201948,5.55766234444471,2.59653443504782,3.47581249261882
"109",0,0.451797526,0.96962780626804,1.1194042191241,1.29217780225564,1.45366157371877,1.53720185425685,1.60758327845956,1.71893815570974,1.83833736313655,2.00367731889657,1.95602977016681,1.98124805862768,2.11883307782653,2.28798271644257,2.51528934222021,2.8278500848613,2.64077348061769,2.64135649365577,2.8518708900832,3.05595781277571,3.39017481945623,3.87314887975426,3.46788290522112,3.43409620645716,3.67852209417206,3.91667832859316,4.34903099942297,4.97590312962603,4.33113325575537,4.20162320299321,4.37758755512256,4.63533645496192,5.17498106973812,5.9916542854035,5.178593859994
