year,edad,S.x..
2034,15,0.999699841
2034,16,0.999622049
2034,17,0.999446465
2034,18,0.998972741
2034,19,0.999753926
2034,20,0.999643414
2034,21,0.999479527
2034,22,0.999430264
2034,23,0.999071088
2034,24,0.998049896
2034,25,0.999717805
2034,26,0.99956719
2034,27,0.999315641
2034,28,0.999260329
2034,29,0.998494866
2034,30,0.996898608
2034,31,0.999640202
2034,32,0.999401003
2034,33,0.999090546
2034,34,0.998858581
2034,35,0.997764192
2034,36,0.996078282
2034,37,0.999363516
2034,38,0.998972015
2034,39,0.998630782
2034,40,0.99808952
2034,41,0.996607505
2034,42,0.999176179
2034,43,0.998739502
2034,44,0.998123812
2034,45,0.997828599
2034,46,0.996891459
2034,47,0.994786562
2034,48,0.998261889
2034,49,0.997546699
2034,50,0.996610523
2034,51,0.996140244
2034,52,0.99456248
2034,53,0.991871837
2034,54,0.996547565
2034,55,0.99541076
2034,56,0.994088165
2034,57,0.993367327
2034,58,0.990788395
2034,59,0.987435966
2034,60,0.993464232
2034,61,0.991668921
2035,0,0.964784445
2035,1,0.964784445
2035,2,0.960565996
2035,3,0.99973327
2035,4,0.999631145
2035,5,0.999481477
2035,6,0.999484281
2035,7,0.998781789
2035,8,0.998160519
2035,9,0.999894761
2035,10,0.999813036
2035,11,0.999737492
2035,12,0.999645068
2035,13,0.999304621
2035,14,0.99987825
2035,15,0.999790679
2035,16,0.999663924
2035,17,0.99958342
2035,18,0.999399246
2035,19,0.998885453
2035,20,0.999743783
2035,21,0.99963115
2035,22,0.999459101
2035,23,0.99941033
2035,24,0.99902229
2035,25,0.9978949
2035,26,0.999717504
2035,27,0.999558521
2035,28,0.999291364
2035,29,0.999230498
2035,30,0.998423025
2035,31,0.996757116
2035,32,0.999617559
2035,33,0.999361683
2035,34,0.999031987
2035,35,0.998785421
2035,36,0.997656615
2035,37,0.995954627
2035,38,0.999298015
2035,39,0.998879531
2035,40,0.998516819
2035,41,0.997949129
2035,42,0.996431612
2035,43,0.999073996
2035,44,0.998602524
2035,45,0.997947371
2035,46,0.997629467
2035,47,0.996646099
2035,48,0.994478179
2035,49,0.998059567
2035,50,0.997291561
2035,51,0.996295148
2035,52,0.995787526
2035,53,0.994126816
2035,54,0.991327902
2035,55,0.996174104
2035,56,0.994953733
2035,57,0.993540441
2035,58,0.992759808
2035,59,0.99003249
2035,60,0.986512441
2035,61,0.992793221
2036,0,0.980011157
2036,1,0.980011157
2036,2,0.986185516
2036,3,0.985653043
2036,4,0.999834413
2036,5,0.999723332
2036,6,0.999589528
2036,7,0.99958021
2036,8,0.998998861
2036,9,0.998486577
2036,10,0.999893215
2036,11,0.999810287
2036,12,0.999730001
2036,13,0.999631033
2036,14,0.999299587
2036,15,0.999853997
2036,16,0.999759945
2036,17,0.999627762
2036,18,0.99954603
2036,19,0.99935178
2036,20,0.998786902
2036,21,0.999738593
2036,22,0.999622911
2036,23,0.999441594
2036,24,0.999392271
2036,25,0.998974185
2036,26,0.997740029
2036,27,0.999715208
2036,28,0.999546755
2036,29,0.999263155
2036,30,0.999196106
2036,31,0.998348039
2036,32,0.996623325
2036,33,0.999589634
2036,34,0.999315579
2036,35,0.998965624
2036,36,0.998703913
2036,37,0.99754132
2036,38,0.995825628
2036,39,0.999223564
2036,40,0.998776402
2036,41,0.998390754
2036,42,0.997795341
2036,43,0.996239738
2036,44,0.998959108
2036,45,0.998450762
2036,46,0.997753446
2036,47,0.997410985
2036,48,0.996377521
2036,49,0.994140156
2036,50,0.997835856
2036,51,0.997011122
2036,52,0.995949641
2036,53,0.995402006
2036,54,0.993651107
2036,55,0.99073351
2036,56,0.995763322
2036,57,0.994452831
2036,58,0.992941818
2036,59,0.992096138
2036,60,0.98920924
2036,61,0.985508008
2037,0,0.981256965
2037,1,0.981256965
2037,2,0.995843469
2037,3,0.99563515
2037,4,0.992447241
2037,5,0.999870837
2037,6,0.999773825
2037,7,0.999661245
2037,8,0.999632243
2037,9,0.99914517
2037,10,0.998709597
2037,11,0.999887137
2037,12,0.999799606
2037,13,0.999712307
2037,14,0.99960591
2037,15,0.999275647
2037,16,0.999828518
2037,17,0.999730383
2037,18,0.999593697
2037,19,0.999511565
2037,20,0.999305636
2037,21,0.998679357
2037,22,0.999737099
2037,23,0.999617501
2037,24,0.999425943
2037,25,0.999374769
2037,26,0.998925847
2037,27,0.997588053
2037,28,0.999710113
2037,29,0.999531177
2037,30,0.999230367
2037,31,0.999156342
2037,32,0.998268984
2037,33,0.996495933
2037,34,0.999555944
2037,35,0.999262191
2037,36,0.998890976
2037,37,0.998613306
2037,38,0.997417059
2037,39,0.99568857
2037,40,0.999139443
2037,41,0.998661596
2037,42,0.998251854
2037,43,0.99762699
2037,44,0.996030151
2037,45,0.998830725
2037,46,0.998282776
2037,47,0.997540457
2037,48,0.997171389
2037,49,0.996083979
2037,50,0.993770874
2037,51,0.997588849
2037,52,0.996702861
2037,53,0.995571821
2037,54,0.994980309
2037,55,0.993131679
2037,56,0.990084993
2037,57,0.99531166
2037,58,0.993904246
2037,59,0.992287635
2037,60,0.991370852
2037,61,0.988312619
2038,0,0.988332563
2038,1,0.988332563
2038,2,0.996320263
2038,3,0.99865609
2038,4,0.99758899
2038,5,0.995111343
2038,6,0.999890191
2038,7,0.999806505
2038,8,0.999699392
2038,9,0.999666175
2038,10,0.999243518
2038,11,0.998861701
2038,12,0.999875587
2038,13,0.999780646
2038,14,0.999685569
2038,15,0.999572019
2038,16,0.999235486
2038,17,0.999804711
2038,18,0.999704348
2038,19,0.999563346
2038,20,0.999481127
2038,21,0.999261508
2038,22,0.99856522
2038,23,0.999737982
2038,24,0.999613613
2038,25,0.9994108
2038,26,0.99935649
2038,27,0.998876669
2038,28,0.997440619
2038,29,0.999701721
2038,30,0.999511277
2038,31,0.999192203
2038,32,0.999110386
2038,33,0.998185172
2038,34,0.996372992
2038,35,0.999516015
2038,36,0.999201034
2038,37,0.998807326
2038,38,0.998512884
2038,39,0.997282601
2038,40,0.995541181
2038,41,0.999044639
2038,42,0.998534448
2038,43,0.998099038
2038,44,0.997442553
2038,45,0.995800538
2038,46,0.998687418
2038,47,0.998097126
2038,48,0.997306727
2038,49,0.996908818
2038,50,0.995763625
2038,51,0.993365776
2038,52,0.997316148
2038,53,0.996364704
2038,54,0.995158365
2038,55,0.994518946
2038,56,0.992564954
2038,57,0.989378161
2038,58,0.994815616
2038,59,0.993303381
2038,60,0.991572415
2038,61,0.990578828
2039,0,0.992931083
2039,1,0.992931083
2039,2,0.998036577
2039,3,0.998812707
2039,4,0.999220525
2039,5,0.998350243
2039,6,0.996545532
2039,7,0.99990187
2039,8,0.99982243
2039,9,0.999723744
2039,10,0.999685892
2039,11,0.999306418
2039,12,0.99896157
2039,13,0.999857821
2039,14,0.999754179
