"","year","edad","SxH","SxM"
"6591",1999,101,0.711863087280048,0.713933432551397
"6592",2000,102,0.687237864731341,0.688605592319459
"6593",2001,103,0.660624518168599,0.661322314621272
"6594",2002,104,0.631924790987854,0.63200710597044
"6595",2003,105,0.601051025770767,0.600596606262955
"6596",2004,106,0.567930149260903,0.567044136926323
"6597",2005,107,0.532508075458436,0.531323433236433
"6598",2006,108,0.494754416981809,0.493432422662285
"6599",2007,109,0.4546673330875,0.453396894001105
"6600",2008,110,0.665742704706382,0.663351813844628
"6601",2009,1,0.985005490571043,0.987905620561665
"6602",2010,2,0.997638799073766,0.997971165802233
"6603",2011,3,0.999412760582295,0.999453820768917
"6604",2012,4,0.999653482130145,0.999671029005015
"6605",2013,5,0.999731604791816,0.999751862410437
"6606",2014,6,0.999773894743014,0.999796012188204
"6607",2015,7,0.999800452678914,0.999824395529447
"6608",2016,8,0.999803363664894,0.999837908398918
"6609",2017,9,0.999799108197115,0.999845305653422
"6610",2018,10,0.999788448521081,0.999846938852501
"6611",2019,11,0.999770191854637,0.999842411510228
"6612",2020,12,0.999741769022026,0.99983098449225
"6613",2021,13,0.999699756205612,0.999812124422294
"6614",2022,14,0.99964088748582,0.999786424298376
"6615",2023,15,0.999562996665682,0.999755718618702
"6616",2024,16,0.999465624582893,0.99972271141707
"6617",2025,17,0.99935042984363,0.999690416156525
"6618",2026,18,0.999221021957599,0.999661191381137
"6619",2027,19,0.999081977669281,0.999636557650185
"6620",2028,20,0.998938716829506,0.999617238963119
"6621",2029,21,0.998796591003477,0.999602904886668
"6622",2030,22,0.998660123827115,0.999592606147806
"6623",2031,23,0.998532933264375,0.999585199043819
"6624",2032,24,0.998417379831632,0.999579405083464
"6625",2033,25,0.99831463114609,0.999573828299071
"6626",2034,26,0.998224825406661,0.999567189888351
"6627",2035,27,0.998147121229303,0.999558521097178
"6628",2036,28,0.998079891783989,0.999546754604958
"6629",2037,29,0.998021136775972,0.99953117652962
"6630",2038,30,0.997968600939401,0.999511276515872
"6631",2039,31,0.997919635606002,0.999486411770938
"6632",2040,32,0.997871673273954,0.999455910282001
"6633",2041,33,0.997822157139103,0.999419337278343
"6634",2042,34,0.997768669470418,0.999376174024249
"6635",2043,35,0.99770900600289,0.999325927663987
"6636",2044,36,0.997640948600104,0.999268108839392
"6637",2045,37,0.997562426646863,0.999202030375876
"6638",2046,38,0.997471562148546,0.999127047416276
"6639",2047,39,0.997366704361621,0.999042516190935
"6640",2048,40,0.997246249571458,0.99894772752385
"6641",2049,41,0.997108550014836,0.998841658846756
"6642",2050,42,0.9969518431819,0.998723672733776
"6643",1970,43,0.996774657888564,0.998592744178309
"6644",1971,44,0.99657549403134,0.998447485779747
"6645",1972,45,0.996352645343568,0.998286991101984
"6646",1973,46,0.996104461474533,0.998109818455423
"6647",1974,47,0.995828921290292,0.99791448406392
"6648",1975,48,0.995524354614699,0.997699547827259
"6649",1976,49,0.995189099798981,0.997463120502786
"6650",1977,50,0.994820567744599,0.997203359146189
"6651",1978,51,0.994416454022138,0.996917998392597
"6652",1979,52,0.993974375681387,0.996604498243236
"6653",1980,53,0.99349152483136,0.996260770580332
"6654",1981,54,0.992964683811938,0.995883705867928
"6655",1982,55,0.992391173045567,0.995469999582819
"6656",1983,56,0.991767130546629,0.995016362036428
"6657",1984,57,0.99108864572465,0.994519069550071
"6658",1985,58,0.990352097609043,0.993974337110306
"6659",1986,59,0.989552266169564,0.993377576332577
"6660",1987,60,0.988684606291898,0.992723284512805
"6661",1988,61,0.987744255476287,0.992006884618907
"6662",1989,62,0.986725617275892,0.991222143530121
"6663",1990,63,0.985622096120637,0.990361947334913
"6664",1991,64,0.98442665284948,0.989420731824564
"6665",1992,65,0.983133117437294,0.988390137946598
"6666",1993,66,0.981733540528201,0.987261347059752
"6667",1994,67,0.980219090422683,0.98602586741453
"6668",1995,68,0.978582784202408,0.984674337967869
"6669",1996,69,0.976814011675702,0.983195682028409
"6670",1997,70,0.974902326785514,0.981578096156587
"6671",1998,71,0.972837279040994,0.979809113951329
"6672",1999,72,0.970607387784795,0.977873975713622
"6673",2000,73,0.968200569132695,0.97575926899668
"6674",2001,74,0.965604161931116,0.973451097198734
"6675",2002,75,0.962804221702612,0.970930267773773
"6676",2003,76,0.959784782316441,0.968177777922373
"6677",2004,77,0.956532982249429,0.965174618799631
"6678",2005,78,0.953031142604537,0.961901726211152
"6679",2006,79,0.949258879363663,0.958337015691737
"6680",2007,80,0.945201673696286,0.95445586270346
"6681",2008,81,0.940839872676492,0.950233132960966
"6682",2009,82,0.936150976111682,0.945640377356171
"6683",2010,83,0.931116621120546,0.94064839479879
"6684",2011,84,0.92571748204671,0.935231302335149
"6685",2012,85,0.919930806249404,0.929357220992875
"6686",2013,86,0.913673689043093,0.922954604367075
"6687",2014,87,0.906847940629919,0.915945465599972
"6688",2015,88,0.89939984393701,0.908273288964681
"6689",2016,89,0.8912709506624,0.899877004711575
"6690",2017,90,0.882397812783844,0.890690816572209
"6691",2018,91,0.872711749312387,0.880644091746412
"6692",2019,92,0.862138642420999,0.869661313509881
"6693",2020,93,0.850598815357412,0.857662123919769
"6694",2021,94,0.838006985340976,0.844561478360712
"6695",2022,95,0.824272329220667,0.830269939403054
"6696",2023,96,0.80929871221276,0.814694144265665
"6697",2024,97,0.792985093140595,0.797737476931359
"6698",2025,98,0.775226161353421,0.779300985165603
"6699",2026,99,0.755913260210883,0.759284562712378
"6700",2027,100,0.734935627953215,0.73758845368499
"6701",2028,101,0.712182023542828,0.714115096629477
"6702",2029,102,0.687542789562096,0.688771327266697
"6703",2030,103,0.660912366660571,0.661470958280439
"6704",2031,104,0.632192318003549,0.632137721139569
"6705",2032,105,0.601294850285738,0.600708539869681
"6706",2033,106,0.568146813317989,0.567137079283024
"6707",2034,107,0.532694118536052,0.531397474448801
"6708",2035,108,0.494906465868129,0.493488102166889
"6709",2036,109,0.454782205804568,0.453435239239565
"6710",2037,110,0.66591322830083,0.663401645719917
"6711",2038,1,0.985522742923392,0.988332563486573
"6712",2039,2,0.997708193863057,0.998036576846136
"6713",2040,3,0.999446236266354,0.999485488077227
"6714",2041,4,0.999672858024619,0.999689322690297
"6715",2042,5,0.999746055380176,0.999765004314321
"6716",2043,6,0.999785787027571,0.999806275268098
"6717",2044,7,0.999810583067759,0.999832710127818
"6718",2045,8,0.999812641870945,0.999845133531654
"6719",2046,9,0.999807889994806,0.999851788286274
"6720",2047,10,0.999796993236235,0.999852941885991
"6721",2048,11,0.999778735771249,0.999848150668515
"6722",2049,12,0.999750554084712,0.999836642946642
"6723",2050,13,0.999709033541556,0.999817854635621
"6724",1970,14,0.999650898856862,0.99979234583909
"6725",1971,15,0.999573954822842,0.999761927258241
"6726",1972,16,0.999477700565793,0.9997292960441
"6727",1973,17,0.999363756906468,0.999697466761217
"6728",1974,18,0.999235708250325,0.999668798496591
"6729",1975,19,0.999098115921081,0.999644800162963
"6730",1976,20,0.998956395099539,0.999626170742504
"6731",1977,21,0.998815893919326,0.999612552511906
"6732",1978,22,0.99868112865358,0.99960296937018
"6733",1979,23,0.998555706719805,0.999596258820876
"6734",1980,24,0.998441967393094,0.999591131666349
"6735",1981,25,0.998341055270874,0.999586194813941
"6736",1982,26,0.998253082809428,0.999580180489507
"6737",1983,27,0.9981771856025,0.999572130423906
"6738",1984,28,0.998111715759243,0.999560995316825
"6739",1985,29,0.99805465801001,0.999546076927437
"6740",1986,30,0.998003750385646,0.999526875928324
"6741",1987,31,0.997956339795867,0.999502761251759
"6742",1988,32,0.997909867724579,0.999473070886808
"6743",1989,33,0.997861787106383,0.99943737430662
"6744",1990,34,0.997809693575003,0.999395156168007
"6745",1991,35,0.997751402578663,0.999345925525337
"6746",1992,36,0.997684715554232,0.999289191602625
"6747",1993,37,0.997607579142865,0.999224268266273
"6748",1994,38,0.997518132266092,0.999150510854706
"6749",1995,39,0.997414743116337,0.999067275736674
"6750",1996,40,0.997295823860617,0.998973852741376
"6751",1997,41,0.997159738877443,0.998869220513818
"6752",1998,42,0.997004736439738,0.998752744669522
"6753",1999,43,0.996829358268337,0.998623402693699
"6754",2000,44,0.996632115544427,0.998479811527239
"6755",2001,45,0.996411310188397,0.998321074573793
"6756",2002,46,0.996165298902978,0.998145749826566
"6757",2003,47,0.995892066525121,0.997952362933147
"6758",2004,48,0.995589959570346,0.997739496006855
"6759",2005,49,0.995257325015472,0.997505259479066
"6760",2006,50,0.994891577539628,0.997247812835425
"6761",2007,51,0.994490427037843,0.996964916947018
"6762",2008,52,0.994051494608028,0.996654040577633
"6763",2009,53,0.993571986431546,0.996313103217001
"6764",2010,54,0.993048697687333,0.995939012252192
"6765",2011,55,0.992478964400134,0.995528476193408
"6766",2012,56,0.991858921268811,0.995078215431379
"6767",2013,57,0.991184675973634,0.994584518787149
"6768",2014,58,0.990452625217161,0.994043624696188
"6769",2015,59,0.989657539453189,0.993450951864299
"6770",2016,60,0.988794884220306,0.992800998834834
"6771",2017,61,0.987859813848687,0.992089219288061
"6772",2018,62,0.986846750672274,0.991309384014209
"6773",2019,63,0.985749078429607,0.990454371845678
"6774",2020,64,0.984559758253823,0.98951865756647
"6775",2021,65,0.983272639734984,0.988493872144799
"6776",2022,66,0.981879757397564,0.987371186171097
"6777",2023,67,0.980372272090821,0.986142125430257
"6778",2024,68,0.978743227335677,0.984797338458638
"6779",2025,69,0.976981976350829,0.983325730192043
"6780",2026,70,0.975078045132052,0.981715485822733
"6781",2027,71,0.973020993220109,0.97995412457324
"6782",2028,72,0.970799317898295,0.978026845229927
"6783",2029,73,0.968400880389886,0.975920241362575
"6784",2030,74,0.96581301644994,0.97362042439046
"6785",2031,75,0.963021755051275,0.971108122337014
"6786",2032,76,0.960011057553961,0.968364255561178
"6787",2033,77,0.956768063653169,0.965369772913401
"6788",2034,78,0.953275069185642,0.96210553546123
"6789",2035,79,0.949511731912453,0.958549247541867
"6790",2036,80,0.945463523815345,0.954676144651077
"6791",2037,81,0.941110558372684,0.950461072904792
"6792",2038,82,0.936430208393578,0.945875386469474
"6793",2039,83,0.931404091666301,0.940889658197101
"6794",2040,84,0.926012822947749,0.935478021167354
"6795",2041,85,0.920233514541446,0.929608373616791
"6796",2042,86,0.913983344870752,0.923209198174512
"6797",2043,87,0.907164350057275,0.916202883976859
"6798",2044,88,0.899722730438355,0.908532825493583
"6799",2045,89,0.891599942747504,0.900137858645029
"6800",2046,90,0.88273243066281,0.890952089135592
"6801",2047,91,0.873051390587931,0.880904783967639
"6802",2048,92,0.862482566627043,0.869920325778277
"6803",2049,93,0.850946128077557,0.857918257863117
"6804",2050,94,0.838356621789709,0.84481344161963
"6805",1970,95,0.824623037693824,0.830516353805052
"6806",1971,96,0.809649038298405,0.814933558094113
"6807",1972,97,0.793333365099388,0.797968381925295
"6808",1973,98,0.775570477684263,0.779521838982008
"6809",1974,99,0.756251480692173,0.759493817019779
"6810",1975,100,0.735265369188146,0.737784588570131
"6811",1976,101,0.712500660713411,0.714296661380728
"6812",1977,102,0.687847466351843,0.688936987208374
"6813",1978,103,0.661200014690607,0.661619547146122
"6814",1979,104,0.63245968792871,0.63226829780806
"6815",1980,105,0.601538556218491,0.600820447649777
"6816",1981,106,0.56836339191329,0.56723000526482
"6817",1982,107,0.532880103543929,0.531471505985378
"6818",1983,108,0.495058478243839,0.493543776454855
"6819",1984,109,0.454897057913862,0.453473582000687
"6820",1985,110,0.666083759362504,0.663451477906977
"6821",1986,1,0.986021818940378,0.988744185748303
"6822",1987,2,0.997776011778601,0.998100133112993
"6823",1988,3,0.999477803966299,0.999515319141089
"6824",1989,4,0.999691150357305,0.999706598638452
"6825",1990,5,0.999759727697313,0.999777449902534
"6826",1991,6,0.999797053878455,0.999816021593118
"6827",1992,7,0.999820198577286,0.999840630718801
"6828",1993,8,0.999821481713474,0.999852036343238
"6829",1994,9,0.999816287369322,0.999857999008076
"6830",1995,10,0.999805192303108,0.999858709219221
"6831",1996,11,0.999786961504978,0.999853680509473
"6832",1997,12,0.999759039687416,0.999842111604766
"6833",1998,13,0.999718023549344,0.99982340968668
"6834",1999,14,0.999660630406438,0.999798102855695
"6835",2000,15,0.99958463748171,0.999767977861891
"6836",2001,16,0.999489503011059,0.999735724205352
"6837",2002,17,0.999376810048529,0.99970435678412
"6838",2003,18,0.99925011733941,0.999676234841618
"6839",2004,19,0.999113970320178,0.999652855758118
"6840",2005,20,0.998973778893485,0.999634894069933
"6841",2006,21,0.998834887326679,0.999621965674403
"6842",2007,22,0.998701804393531,0.999613068879642
"6843",2008,23,0.998578126919645,0.999607023613161
"6844",2009,24,0.998466173264699,0.99960253121937
"6845",2010,25,0.998367065439685,0.999598202432223
"6846",2011,26,0.998280890776159,0.999592781175777
"6847",2012,27,0.998206762561197,0.999585320254576
"6848",2013,28,0.998143012728274,0.999574788665987
"6849",2014,29,0.998087611901175,0.999560503852222
"6850",2015,30,0.998038292190392,0.999541977544661
"6851",2016,31,0.997992397023521,0.999518590389394
"6852",2017,32,0.997947377427384,0.999489690365439
"6853",2018,33,0.997900696680695,0.999454851164428
"6854",2019,34,0.997849964246393,0.999413560806242
"6855",2020,35,0.997793015452382,0.999365330185796
"6856",2021,36,0.997727671448247,0.999309667120724
"6857",2022,37,0.997651896248545,0.999245886479926
"6858",2023,38,0.99756384567639,0.999173343677662
"6859",2024,39,0.997461906604621,0.999091395068221
"6860",2025,40,0.997344506837379,0.998999329382541
"6861",2026,41,0.997210022715365,0.998896126434209
"6862",2027,42,0.997056713120233,0.998781154496322
"6863",2028,43,0.996883132274507,0.998653393396758
"6864",2029,44,0.996687802261483,0.998511464357802
"6865",2030,45,0.996469032939166,0.998354480105855
"6866",2031,46,0.996225187807352,0.998180998426197
"6867",2032,47,0.995954257518156,0.997989554159639
"6868",2033,48,0.995654604722042,0.997778750903463
"6869",2034,49,0.995324584709907,0.997546699025616
"6870",2035,50,0.994961615980544,0.997291560543002
"6871",2036,51,0.99456342242489,0.997011121993623
"6872",2037,52,0.994127629152938,0.996702860941525
"6873",2038,53,0.993651456206162,0.996364704465905
"6874",2039,54,0.993131711468258,0.995993576741831
"6875",2040,55,0.992565746320303,0.995586199336419
"6876",2041,56,0.991949692449971,0.995139302742722
"6877",2042,57,0.991279675658292,0.994649188313478
"6878",2043,58,0.990552110079745,0.994112117663727
"6879",2044,59,0.989761757191446,0.993523516803309
"6880",2045,60,0.988904093148826,0.992877885902533
"6881",2046,61,0.98797428898773,0.992170708960919
"6882",2047,62,0.986966785709271,0.991395760957376
"6883",2048,63,0.9858749470094,0.990545914031955
"6884",2049,64,0.984691734558987,0.989615681387011
"6885",2050,65,0.983411017345462,0.98859668456999
"6886",1970,66,0.982024814244183,0.987480083938037
"6887",1971,67,0.980524278977207,0.986257422702619
"6888",1972,68,0.978902481141371,0.984919359050184
"6889",1973,69,0.977148738082737,0.983454780073012
"6890",1974,70,0.975252548387464,0.981851859981143
"6891",1975,71,0.973203481479557,0.980098103931376
"6892",1976,72,0.970990012918119,0.978178669921803
"6893",1977,73,0.968599949674264,0.976080157408577
"6894",1978,74,0.966020624398469,0.973788685636986
"6895",1979,75,0.963238039661893,0.971284904217943
"6896",1980,76,0.960236085064286,0.96854965747165
"6897",1981,77,0.957001901178289,0.96556385208766
"6898",1982,78,0.953517758631663,0.962308274794595
"6899",1983,79,0.949763356420807,0.95876042032097
"6900",1984,80,0.945724157068182,0.954895384908453
"6901",1985,81,0.941380042292834,0.950687994252846
"6902",1986,82,0.936708258659454,0.946109406532965
"6903",1987,83,0.931690404068886,0.941129969190966
"6904",1988,84,0.926307033545123,0.935723829833625
"6905",1989,85,0.920535124621206,0.929858663906781
"6906",1990,86,0.914291938428215,0.923462982166416
"6907",1991,87,0.907479735495203,0.916459546250954
"6908",1992,88,0.900044633616137,0.908791660516221
"6909",1993,89,0.891927994577427,0.9003980662035
"6910",1994,90,0.883066153739044,0.891212770605675
"6911",1995,91,0.873390184835399,0.88116494011058
"6912",1996,92,0.862825693791018,0.870178856272359
"6913",1997,93,0.85129269578424,0.858173963160625
"6914",1998,94,0.838705567062806,0.845065027709912
"6915",1999,95,0.824973110334723,0.830762440388965
"6916",2000,96,0.809998785020388,0.815172690866471
"6917",2001,97,0.793681114828527,0.798199049603525
"6918",2002,98,0.775914329045179,0.779742495813358
"6919",2003,99,0.756589292972453,0.759702910937683
"6920",2004,100,0.735594757815433,0.737980595680395
"6921",2005,101,0.712818998956127,0.714478126839748
"6922",2006,102,0.688151895209308,0.689102572164903
"6923",2007,103,0.661487462326854,0.661768081229742
"6924",2008,104,0.632726900803538,0.632398835981961
"6925",2009,105,0.601782143591332,0.600932329606277
"6926",2010,106,0.568579885058649,0.567322914873162
"6927",2011,107,0.53306603048842,0.531545527846842
"6928",2012,108,0.495210454112653,0.493599445526491
"6929",2013,109,0.455011889417719,0.453511922284603
"6930",2014,110,0.666254297893434,0.66350131040586
"6931",2015,1,0.986503377168869,0.989141052696072
"6932",2016,2,0.99784225055214,0.998161866165482
"6933",2017,3,0.999507572394384,0.99954342043034
"6934",2018,4,0.999708419725207,0.999722913488138
"6935",2019,5,0.999772663667699,0.999789236081057
"6936",2020,6,0.999807728182434,0.99982527720027
"6937",2021,7,0.999829325404339,0.999848175987452
"6938",2022,8,0.999829903929194,0.999858631223672
"6939",2023,9,0.999824317170843,0.999863949233748
"6940",2024,10,0.999813059723645,0.999864250116325
"6941",2025,11,0.999794880923981,0.999859008677902
"6942",2026,12,0.999767236057028,0.999847396844328
"6943",2027,13,0.999726735147335,0.9998287949414
"6944",2028,14,0.999670089974782,0.999803699928524
"6945",2029,15,0.999595051585335,0.999773874457961
"6946",2030,16,0.999501038127837,0.999741999620824
"6947",2031,17,0.999389594908455,0.999711089882233
"6948",2032,18,0.99926425446126,0.999683504248529
"6949",2033,19,0.999129545859767,0.999660728673339
"6950",2034,20,0.998990873114137,0.999643413810017
"6951",2035,21,0.998853576183571,0.999631150072756
"6952",2036,22,0.998722156196314,0.999622911387932
"6953",2037,23,0.998600199335492,0.999617501289494
"6954",2038,24,0.998490003362315,0.999613612863094
"6955",2039,25,0.998392668126752,0.999609861568945
"6956",2040,26,0.998308256442944,0.999605003648313
"6957",2041,27,0.998235859993653,0.999598103516027
"6958",2042,28,0.998173791402547,0.999588148700773
"6959",2043,29,0.998120008033819,0.999574472342528
"6960",2044,30,0.998072236838016,0.999556597242829
"6961",2045,31,0.998027818669989,0.999533915736571
"6962",2046,32,0.997984214633421,0.999505785773201
"6963",2047,33,0.997938898929754,0.999471785240738
"6964",2048,34,0.997889495291846,0.999431405500882
"6965",2049,35,0.997833859078472,0.999384159233812
"6966",2050,36,0.99776983127767,0.999329552876496
"6967",1970,37,0.997695393383404,0.999266902276932
"6968",1971,38,0.997608718101158,0.999195562826054
"6969",1972,39,0.997508210733802,0.999114890731443
"6970",1973,40,0.997392314485294,0.999024173539829
"6971",1974,41,0.997259417486343,0.998922392199795
"6972",1975,42,0.997107789061846,0.998808917282823
"6973",1976,43,0.996935995549218,0.998682730822051
"6974",1977,44,0.996742569567454,0.99854245826613
"6975",1978,45,0.996525828674876,0.998387221167845
"6976",1979,46,0.99628414292413,0.998215577212002
"6977",1980,47,0.996015508635453,0.998026070208305
"6978",1981,48,0.99571830405483,0.997817324528283
"6979",1982,49,0.995390892486612,0.99758745072922
"6980",1983,50,0.995030696291859,0.997334613456112
"6981",1984,51,0.994635453037439,0.997056624355755
"6982",1985,52,0.994202791811384,0.996750969826281
"6983",1986,53,0.993729946307236,0.996415584516055
"6984",1987,54,0.993213736981515,0.996047409253164
"6985",1988,55,0.992651530329524,0.995643178681226
"6986",1989,56,0.992039455326244,0.995199633416255
"6987",1990,57,0.991373655744401,0.994713087371482
"6988",1991,58,0.990650562913001,0.994179825075229
"6989",1992,59,0.989864929861563,0.993595280049071
"6990",1993,60,0.989012243326602,0.992953954461654
"6991",1994,61,0.988087690926534,0.992251362243823
"6992",1995,62,0.987085732216914,0.991481282835697
"6993",1996,63,0.985999711490516,0.990636582238829
"6994",1997,64,0.984822591195927,0.989711811508128
"6995",1998,65,0.983548259503448,0.988698583320646
"6996",1999,66,0.982168720104348,0.987588048327846
"6997",2000,67,0.980675119913939,0.986371767062398
"6998",2001,68,0.979060554246749,0.985040407431246
"6999",2002,69,0.977314305286321,0.983582839207253
"7000",2003,70,0.975425844741646,0.981987226000812
"7001",2004,71,0.97338475177521,0.980241059212501
"7002",2005,72,0.971179480555122,0.978329456772807
"7003",2006,73,0.968797784436997,0.976239023898159
"7004",2007,74,0.966226992955189,0.973955887469528
"7005",2008,75,0.963453082429051,0.971460619696595
"7006",2009,76,0.960459871442359,0.96873398965958
"7007",2010,77,0.957234501110085,0.965756862034102
"7008",2011,78,0.953759216910192,0.962509949609941
"7009",2012,79,0.950013758535847,0.958970539089492
"7010",2013,80,0.94598357878303,0.955113588172153
"7011",2014,81,0.941648329438139,0.950913901324489
"7012",2015,82,0.936985131572397,0.946342441476447
"7013",2016,83,0.931975562649461,0.94136933131016
"7014",2017,84,0.926600117817511,0.935968731466359
"7015",2018,85,0.920835640126092,0.930108094606833
"7016",2019,86,0.914599473014449,0.92371595871135
"7017",2020,87,0.907794099915604,0.916715454446521
"7018",2021,88,0.900365556127638,0.909049795743907
"7019",2022,89,0.892255108508424,0.900657628816624
"7020",2023,90,0.883398984082539,0.891472862161288
"7021",2024,91,0.873728133854492,0.881424561133398
"7022",2025,92,0.863168025459485,0.870436905758689
"7023",2026,93,0.851638519789158,0.858429240414912
"7024",2027,94,0.83905382225639,0.845316237096167
"7025",2028,95,0.825322548044062,0.831008199505332
"7026",2029,96,0.81034795310477,0.8154115428409
"7027",2030,97,0.794028342900583,0.798429480151097
"7028",2031,98,0.77625771587642,0.779962955788324
"7029",2032,99,0.756926697380457,0.75991184455255
"7030",2033,100,0.735923794072304,0.738176475071684
"7031",2034,101,0.713137038435469,0.714659493041146
"7032",2035,102,0.688456076243346,0.689268082156701
"7033",2036,103,0.661774709637552,0.661916560542728
"7034",2037,104,0.632993956668296,0.632529335667321
"7035",2038,105,0.602025612426603,0.601044185742214
"7036",2039,106,0.568796292765929,0.567415808109508
"7037",2040,107,0.533251899375884,0.531619540033869
"7038",2041,108,0.495362393478286,0.493655109382104
"7039",2042,109,0.455126700318477,0.453550260091441
"7040",2043,110,0.666424843895649,0.66355114321662
"7041",2044,1,0.986968051204458,0.989523707899055
"7042",2045,2,0.997906911942728,0.998221808974998
"7043",2046,3,0.999535644072733,0.999569892243577
"7044",2047,4,0.999724723337216,0.9997383207256
"7045",2048,5,0.999784902957346,0.99980039779948
"7046",2049,6,0.999817841097607,0.99983406681395
"7047",2050,7,0.999837988411656,0.999855363732172
"7048",1970,8,0.999837928272812,0.999864931920108
"7049",1971,9,0.999831995510115,0.999869649898658
"7050",1972,10,0.99982060893187,0.999869573476975
"7051",1973,11,0.999802505453118,0.999864142539044
"7052",1974,12,0.9997751530706,0.999852504828369
"7053",1975,13,0.999735176976538,0.999834015601003
"7054",1976,14,0.999679285181982,0.999809141510162
"7055",1977,15,0.999605203901431,0.999779620971954
"7056",1978,16,0.999512311984097,0.999748125922042
"7057",1979,17,0.999402117008704,0.999717669629306
"7058",1980,18,0.99927812475335,0.999690610463693
"7059",1981,19,0.99914484744527,0.9996684230503
"7060",1982,20,0.99900768258278,0.999651734713896
"7061",1983,21,0.998871965368781,0.999640111267097
"7062",1984,22,0.998742189130907,0.999632503436018
"7063",1985,23,0.998621929354436,0.999627699508853
"7064",1986,24,0.998513463510409,0.999624385463817
"7065",1987,25,0.998417869705384,0.999621182337042
"7066",1988,26,0.99833518683296,0.999616859257332
"7067",1989,27,0.998264485660927,0.999610492737037
"7068",1990,28,0.998204060350066,0.999601089028713
"7069",1991,29,0.998151855831003,0.999587996959667
"7070",1992,30,0.998105594632709,0.99957075039478
"7071",1993,31,0.998062615916896,0.999548753319954
"7072",1994,32,0.998020391375467,0.999521373628371
"7073",1995,33,0.997976406685235,0.999488193385264
"7074",1996,34,0.997928300266694,0.999448707280336
"7075",1997,35,0.997873947645954,0.999402429736882
"7076",1998,36,0.997811209762043,0.999348865849956
"7077",1999,37,0.997738085683671,0.999287332437191
"7078",2000,38,0.997652764974997,0.999217184786256
"7079",2001,39,0.99755367112356,0.999137778845175
"7080",2002,40,0.997439262502781,0.999048400907032
"7081",2003,41,0.997307938868275,0.998948033032326
"7082",2004,42,0.997157979830912,0.998836047755372
"7083",2005,43,0.99698796347208,0.998711429188464
"7084",2006,44,0.996796432595693,0.998572806956551
"7085",2007,45,0.99658171223481,0.998419310962528
"7086",2008,46,0.996342178762491,0.998249498896494
"7087",2009,47,0.996075834028462,0.998061923318865
"7088",2010,48,0.995781071351676,0.997855228685216
"7089",2011,49,0.995456261759946,0.997627525985536
"7090",2012,50,0.995098831519784,0.997376982585524
"7091",2013,51,0.994706531562416,0.997101434693462
"7092",2014,52,0.99427699492183,0.996798377571733
"7093",2015,53,0.993807468739751,0.996465753415475
"7094",2016,54,0.993294785915933,0.996100519570966
"7095",2017,55,0.992736327821627,0.995699423774151
"7096",2018,56,0.99212822101191,0.995259216782392
"7097",2019,57,0.991466627083083,0.994776225095161
"7098",2020,58,0.990747994325092,0.994246755890833
"7099",2021,59,0.989967067838918,0.99366625040458
"7100",2022,60,0.989119344906722,0.993029213166789
"7101",2023,61,0.988200029607566,0.992331187656822
"7102",2024,62,0.987203599939611,0.991565958043482
"7103",2025,63,0.986123381422605,0.990726384733954
"7104",2026,64,0.984952337519326,0.989807056078385
"7105",2027,65,0.983684375371749,0.988799576425746
"7106",2028,66,0.982311483946614,0.987695087242092
"7107",2029,67,0.980824803669451,0.986485166278362
"7108",2030,68,0.979217455219304,0.985160491232119
"7109",2031,69,0.977478686320498,0.983709915075774
"7110",2032,70,0.97559794233225,0.982121591199302
"7111",2033,71,0.973564812014335,0.980382997555398
"7112",2034,72,0.971367728475096,0.978479212721985
"7113",2035,73,0.968994392087671,0.976396847553714
"7114",2036,74,0.96643212926041,0.974122036381558
"7115",2037,75,0.963666890212447,0.971635275018545
"7116",2038,76,0.960682423251446,0.968917258099555
"7117",2039,77,0.957465869705276,0.965948808436403
"7118",2040,78,0.9539994499632,0.962710565281039
"7119",2041,79,0.950262943881865,0.95917960888597
"7120",2042,80,0.946241794267893,0.955330759119769
"7121",2043,81,0.941915424792019,0.95113879842288
"7122",2044,82,0.937260831780048,0.946574495216101
"7123",2045,83,0.932259571715919,0.941607748073228
"7124",2046,84,0.92689207973232,0.936212729188876
"7125",2047,85,0.921135064684062,0.930356668453731
"7126",2048,86,0.914905951920626,0.923968130172302
"7127",2049,87,0.908107446284052,0.916970610583594
"7128",2050,88,0.900685500625106,0.909307232884812
"7129",1970,89,0.892581286892828,0.900916547911758
"7130",1971,90,0.883730923760316,0.891732364979656
"7131",1972,91,0.874065239442739,0.881683647993162
"7132",1973,92,0.863509563177487,0.870694475003112
"7133",1974,93,0.851983601403011,0.858684090228153
"7134",1975,94,0.839401388465996,0.845567070242755
"7135",1976,95,0.825671351722258,0.831253631504565
"7136",1977,96,0.810696543277545,0.815650114275507
"7137",1978,97,0.794375049888197,0.798659673753049
"7138",1979,98,0.776600638618384,0.780183219035585
"7139",1980,99,0.757263694245102,0.760120617950854
"7140",1981,100,0.736252478196169,0.738372226799912
"7141",1982,101,0.713454779316092,0.714840760019545
"7142",1983,102,0.688760009562941,0.689433517204196
"7143",1984,103,0.662061756691038,0.66206498509651
"7144",1985,104,0.633260855563312,0.632659796870192
"7145",1986,105,0.602268962746685,0.601156016060624
"7146",1987,106,0.569012615047012,0.567508684975312
"7147",1988,107,0.533437710212689,0.531693542547136
"7148",1989,108,0.495514296344455,0.493710768022
"7149",1990,109,0.455241490618474,0.453588595421333
