year,edad,S.x..
2017,90,0.876937573
2017,91,0.865626366
2017,92,0.848117768
2017,93,0.82956378
2017,94,0.832962526
2017,95,0.813974214
2017,96,0.794428346
2017,97,0.774942912
2017,98,0.75082046
2017,99,0.726103579
2017,100,0.715564836
2017,101,0.687775792
2017,102,0.659436799
2017,103,0.629028624
2017,104,0.595687627
2017,105,0.568899874
2017,106,0.531767535
2017,107,0.492986799
2017,108,0.452982639
2017,109,0.662109881
2018,0,0.972923848
2018,1,0.968968159
2018,2,0.999802125
2018,3,0.999722913
2018,4,0.999548469
2018,5,0.999600529
2018,6,0.999253047
2018,7,0.998072588
2018,8,0.999915032
2018,9,0.999846939
2018,10,0.99973504
2018,11,0.999714932
2018,12,0.999424017
2018,13,0.998936727
2018,14,0.999815954
2018,15,0.99970198
2018,16,0.999570417
2018,17,0.999471825
2018,18,0.999093983
2018,19,0.998513822
2018,20,0.999673831
2018,21,0.99952449
2018,22,0.999400085
2018,23,0.999177328
2018,24,0.998413811
2018,25,0.999757428
2018,26,0.9996225
2018,27,0.999395902
2018,28,0.999313708
2018,29,0.998866978
2018,30,0.997412121
2018,31,0.999674188
2018,32,0.999454851
2018,33,0.999096145
2018,34,0.998951468
2018,35,0.998132692
2018,36,0.996210983
2018,37,0.999387419
2018,38,0.999017099
2018,39,0.998515861
2018,40,0.99830205
2018,41,0.99702565
2018,42,0.995003444
2018,43,0.998742082
2018,44,0.998143599
2018,45,0.997543177
2018,46,0.99695366
2018,47,0.995232594
2018,48,0.993233462
2018,49,0.997500095
2018,50,0.996568646
2018,51,0.995904165
2018,52,0.994777347
2018,53,0.992154176
2018,54,0.996414825
2018,55,0.995259217
2018,56,0.99381958
2018,57,0.992933713
2018,58,0.990995869
2018,59,0.987248776
2018,60,0.993156981
2018,61,0.991309384
2018,62,0.989076195
2018,63,0.987829367
2018,64,0.984138475
2018,65,0.979549095
2018,66,0.987359247
2018,67,0.984425366
2018,68,0.981332374
2018,69,0.978928955
2018,70,0.973093552
2018,71,0.968027087
2018,72,0.977170556
2018,73,0.972588241
2018,74,0.968372657
2018,75,0.963838943
2018,76,0.955881621
2018,77,0.965780662
2018,78,0.959594622
2018,79,0.952655536
2018,80,0.947202995
2018,81,0.939373436
2018,82,0.927626221
2018,83,0.939303848
2018,84,0.930108095
2018,85,0.920099942
2018,86,0.912525115
2018,87,0.900200507
2018,88,0.88471747
2018,89,0.89429527
2018,90,0.880644092
2018,91,0.865984124
2018,92,0.853678119
2018,93,0.835203475
2018,94,0.815673779
2018,95,0.817312281
2018,96,0.797043336
2018,97,0.776139174
2018,98,0.755160706
2018,99,0.729673637
2018,100,0.703515848
2018,101,0.690094508
2018,102,0.660578274
2018,103,0.630351113
2018,104,0.598046066
2018,105,0.562972993
2018,106,0.53280242
2018,107,0.493766421
2018,108,0.453090043
2018,109,0.662813691
2019,0,0.981323906
2019,1,0.992358219
2019,2,0.989908365
2019,3,0.999875596
2019,4,0.999789236
